Fecha,Hora UTC,Magnitud,Longitud,Latitud,Departamento,Municipio,Profundidad,Estado
1993-06-25,4:28:10,3.4,-73.178,6.98,SANTANDER,GIRON,157.5,Revisado
1993-06-25,6:52:37,2.3,-78.305,-0.159,NARINO,CUASPUD,67.3,Revisado
1993-06-25,7:13:34,2,-74.937,2.721,HUILA,RIVERA,2.6,Revisado
1993-06-25,8:06:20,2.9,-73.089,6.82,SANTANDER,LOS SANTOS,147.7,Revisado
1993-06-25,15:43:03,3,-73.104,6.886,SANTANDER,LOS SANTOS,150.7,Revisado
1993-06-25,15:54:15,2.9,-73.061,6.853,SANTANDER,LOS SANTOS,154,Revisado
1993-06-25,21:53:04,3.5,-73.03,6.845,SANTANDER,CEPITA,149,Revisado
1993-06-25,23:54:40,2.8,-74.017,5.599,BOYACA,MARIPI,118.1,Revisado
1993-06-26,0:11:06,2.5,-73.068,6.737,SANTANDER,JORDAN,141.8,Revisado
1993-06-26,0:12:21,2.8,-73.082,6.83,SANTANDER,LOS SANTOS,149.4,Revisado
1993-06-26,4:22:26,3,-73.021,6.858,SANTANDER,CEPITA,151.5,Revisado
1993-06-26,6:55:04,2.8,-73.066,6.859,SANTANDER,LOS SANTOS,149,Revisado
1993-06-26,7:48:45,3.1,-73.084,6.842,SANTANDER,LOS SANTOS,147.8,Revisado
1993-06-26,7:55:06,3.4,-73.051,6.843,SANTANDER,LOS SANTOS,153.6,Revisado
1993-06-26,9:03:08,3,-73.143,6.88,SANTANDER,LOS SANTOS,152.1,Revisado
1993-06-26,11:19:28,3.8,-73.696,3.369,META,FUENTE DE ORO,0,Revisado
1993-06-26,11:52:11,2.8,-73.552,6.368,SANTANDER,SANTA HELENA DEL OPON,126.9,Revisado
1993-06-26,12:30:53,3.6,-76.389,4.947,CHOCO,SAN JOSE DEL PALMAR,100.4,Revisado
1993-06-26,12:58:19,2.7,-73.07,6.8,SANTANDER,LOS SANTOS,149.5,Revisado
1993-06-26,16:09:25,3.8,-73.06,6.809,SANTANDER,LOS SANTOS,151.9,Revisado
1993-06-26,18:08:26,3.1,-73.503,6.868,SANTANDER,SAN VICENTE DE CHUCURI,62,Revisado
1993-06-26,20:48:35,3.2,-73.062,6.777,SANTANDER,LOS SANTOS,144,Revisado
1993-06-26,21:40:47,1.8,-75.717,2.008,HUILA,GUADALUPE,13.3,Revisado
1993-06-26,23:12:12,2.8,-73.523,6.647,SANTANDER,EL CARMEN,122,Revisado
1993-06-27,4:01:20,3.1,-73.069,6.842,SANTANDER,LOS SANTOS,151.8,Revisado
1993-06-27,4:05:01,3.4,-73.124,6.847,SANTANDER,LOS SANTOS,145.7,Revisado
1993-06-27,9:05:10,3,-80.024,2.489,NARINO,TUMACO,40.3,Revisado
1993-06-27,10:30:16,3.4,-73.101,6.888,SANTANDER,LOS SANTOS,150,Revisado
1993-06-27,10:32:53,2.4,-73.219,6.969,SANTANDER,BETULIA,145.1,Revisado
1993-06-27,12:45:09,3.7,-73.314,7.275,SANTANDER,RIONEGRO,123.4,Revisado
1993-06-27,12:52:10,2.9,-74.592,4.845,CUNDINAMARCA,VIANI,3.6,Revisado
1993-06-27,13:10:07,3.5,-73.112,6.848,SANTANDER,LOS SANTOS,148,Revisado
1993-06-27,13:31:19,3.4,-73.093,6.828,SANTANDER,LOS SANTOS,150.1,Revisado
1993-06-28,2:09:40,2.7,-73.121,6.842,SANTANDER,LOS SANTOS,148,Revisado
1993-06-28,4:14:04,3.5,-73.043,6.791,SANTANDER,LOS SANTOS,152.3,Revisado
1993-06-28,12:22:36,2.5,-78.26,2.39,NARINO,OLAYA HERRERA,0,Revisado
1993-06-28,12:26:42,3.1,-73.061,6.879,SANTANDER,PIEDECUESTA,156,Revisado
1993-06-28,14:52:30,4.2,-73.025,6.738,SANTANDER,ARATOCA,152,Revisado
1993-06-29,3:51:34,2.3,-76.29,4.604,VALLE DEL CAUCA,VERSALLES,112.7,Revisado
1993-06-29,3:53:34,2.6,-76.031,4.674,VALLE DEL CAUCA,TORO,16.8,Revisado
1993-06-29,7:25:09,2,-75.375,2.276,HUILA,GIGANTE,4,Revisado
1993-06-29,8:03:41,3.4,-73.058,6.889,SANTANDER,PIEDECUESTA,156.9,Revisado
1993-06-29,12:19:36,2.6,-75.722,6.253,ANTIOQUIA,HELICONIA,3.8,Revisado
1993-06-29,15:56:14,3.5,-73.063,6.789,SANTANDER,LOS SANTOS,146.2,Revisado
1993-06-30,0:05:58,2.6,-76.214,4.793,VALLE DEL CAUCA,EL CAIRO,100,Revisado
1993-06-30,0:44:31,2.9,-73.087,6.869,SANTANDER,LOS SANTOS,147.7,Revisado
1993-06-30,1:43:16,3.9,-73.09,8.47,NORTE DE SANTANDER,EL TARRA,118.7,Revisado
1993-06-30,8:33:32,3.2,-73.043,6.82,SANTANDER,LOS SANTOS,150.3,Revisado
1993-06-30,8:38:29,4.1,-73.069,6.75,SANTANDER,LOS SANTOS,151.3,Revisado
1993-06-30,8:53:35,2.2,-76.624,3.97,VALLE DEL CAUCA,CALIMA,130.5,Revisado
1993-06-30,9:12:57,2.4,-76.638,6.824,ANTIOQUIA,MURINDO,0,Revisado
1993-06-30,12:01:46,3,-75.605,2.643,HUILA,IQUIRA,3.7,Revisado
1993-06-30,12:05:04,3.1,-73.015,6.868,SANTANDER,CEPITA,150.8,Revisado
1993-06-30,13:22:53,3.2,-73.022,6.792,SANTANDER,CEPITA,148.7,Revisado
1993-06-30,20:02:34,2.9,-72.992,6.78,SANTANDER,CEPITA,150.2,Revisado
1993-07-01,4:47:43,3.2,-72.969,6.808,SANTANDER,CEPITA,160,Revisado
1993-07-01,7:45:08,2,-74.785,5.043,TOLIMA,ARMERO,12.7,Revisado
1993-07-01,8:38:46,2.7,-76.743,7.062,ANTIOQUIA,MURINDO,0,Revisado
1993-07-01,12:15:48,3,-73.058,6.842,SANTANDER,LOS SANTOS,144.4,Revisado
1993-07-01,15:01:19,3.6,-73.068,6.811,SANTANDER,LOS SANTOS,149.3,Revisado
1993-07-01,16:13:14,3.2,-76.79,6.744,ANTIOQUIA,VIGIA DEL FUERTE,0,Revisado
1993-07-01,16:54:08,2.9,-73.083,6.783,SANTANDER,LOS SANTOS,144.5,Revisado
1993-07-01,20:32:37,3.1,-76.74,6.798,ANTIOQUIA,MURINDO,0,Revisado
1993-07-01,20:46:02,3.2,-73.019,6.847,SANTANDER,CEPITA,154,Revisado
1993-07-01,21:24:11,3.2,-73.072,6.87,SANTANDER,LOS SANTOS,146.3,Revisado
1993-07-01,22:58:07,3.3,-76.685,7.001,ANTIOQUIA,MURINDO,0,Revisado
1993-07-02,3:49:26,2.7,-73.073,6.826,SANTANDER,LOS SANTOS,149,Revisado
1993-07-02,5:10:35,2.7,-73.062,6.796,SANTANDER,LOS SANTOS,145.2,Revisado
1993-07-02,5:37:17,2.8,-73.126,6.789,SANTANDER,LOS SANTOS,143.6,Revisado
1993-07-02,7:29:10,2.9,-73.009,6.824,SANTANDER,CEPITA,150.3,Revisado
1993-07-02,8:16:33,3.6,-73.044,6.744,SANTANDER,ARATOCA,155.7,Revisado
1993-07-02,8:16:33,3.6,-73.032,6.773,SANTANDER,CEPITA,155.1,Revisado
1993-07-02,8:24:38,2.5,-73.083,6.796,SANTANDER,LOS SANTOS,136.5,Revisado
1993-07-02,8:25:01,1.9,-77.424,0.548,NARINO,POTOSI,91.4,Revisado
1993-07-02,12:23:17,3.1,-73.11,6.821,SANTANDER,LOS SANTOS,143.1,Revisado
1993-07-02,12:29:47,3.6,-73.03,6.809,SANTANDER,CEPITA,154.1,Revisado
1993-07-02,17:55:49,2.1,-73.593,4.646,CUNDINAMARCA,GACHALA,0,Revisado
1993-07-02,20:07:44,3.2,-73.282,6.628,SANTANDER,GALAN,104,Revisado
1993-07-02,20:07:51,4.1,-73.191,6.642,SANTANDER,BARICHARA,164,Revisado
1993-07-02,20:11:38,3.4,-72.99,6.863,SANTANDER,CEPITA,154,Revisado
1993-07-02,22:31:24,2.4,-72.691,5.289,BOYACA,PAJARITO,4,Revisado
1993-07-03,3:38:14,4,-73.072,6.836,SANTANDER,LOS SANTOS,152.8,Revisado
1993-07-03,6:09:25,2.9,-73.602,6.428,SANTANDER,SANTA HELENA DEL OPON,119.2,Revisado
1993-07-03,7:13:43,3.5,-73.098,6.852,SANTANDER,LOS SANTOS,151.1,Revisado
1993-07-03,8:13:54,3.2,-73.062,6.759,SANTANDER,LOS SANTOS,145,Revisado
1993-07-03,8:41:37,2.3,-73.941,5.443,BOYACA,BUENAVISTA,130,Revisado
1993-07-03,8:55:06,3.2,-76.96,6.745,ANTIOQUIA,VIGIA DEL FUERTE,26,Revisado
1993-07-03,10:14:57,4.3,-72.992,6.744,SANTANDER,CEPITA,156.1,Revisado
1993-07-03,11:00:22,3,-73.064,6.829,SANTANDER,LOS SANTOS,151.3,Revisado
1993-07-03,13:09:36,2.5,-78.186,-0.073,NARINO,CUASPUD,18,Revisado
1993-07-03,15:40:15,3.5,-79.92,2.438,NARINO,TUMACO,35.1,Revisado
1993-07-03,21:46:36,2.9,-73.033,6.805,SANTANDER,CEPITA,146,Revisado
1993-07-04,3:09:13,2.8,-72.981,6.75,SANTANDER,CEPITA,147.9,Revisado
1993-07-04,5:21:42,2.8,-74.763,5.048,TOLIMA,HONDA,14.2,Revisado
1993-07-04,7:14:03,3,-73.126,6.817,SANTANDER,LOS SANTOS,142.9,Revisado
1993-07-04,13:58:39,3.1,-73.065,6.831,SANTANDER,LOS SANTOS,147.7,Revisado
1993-07-04,14:11:04,2.8,-73.015,6.8,SANTANDER,CEPITA,148.8,Revisado
1993-07-04,19:06:06,2.3,-76.403,5.274,CHOCO,TADO,24.9,Revisado
1993-07-05,0:39:45,2.9,-73.113,6.864,SANTANDER,LOS SANTOS,144.2,Revisado
1993-07-05,1:12:36,3.4,-73.096,6.812,SANTANDER,LOS SANTOS,146.6,Revisado
1993-07-05,1:18:51,3.2,-76.235,4.639,VALLE DEL CAUCA,VERSALLES,128,Revisado
1993-07-05,4:44:52,1.9,-74.769,5.048,TOLIMA,HONDA,14.8,Revisado
1993-07-05,5:38:56,4.2,-73.049,6.869,SANTANDER,LOS SANTOS,158,Revisado
1993-07-05,6:55:26,3,-79.788,2.396,NARINO,TUMACO,4.8,Revisado
1993-07-05,7:08:50,3.4,-79.783,2.359,NARINO,TUMACO,37.9,Revisado
1993-07-05,8:23:24,2,-75.063,2.708,HUILA,RIVERA,4,Revisado
1993-07-05,10:40:46,3.1,-76.906,6.865,ANTIOQUIA,MURINDO,88,Revisado
1993-07-05,10:56:39,2.5,-73.691,6.167,SANTANDER,LANDAZURI,116,Revisado
1993-07-05,19:22:00,3.4,-72.953,6.772,SANTANDER,CEPITA,147.6,Revisado
1993-07-05,23:23:08,2.8,-73.085,6.788,SANTANDER,LOS SANTOS,146,Revisado
1993-07-06,3:36:00,3.9,-73.244,6.943,SANTANDER,BETULIA,132.3,Revisado
1993-07-06,5:20:55,3.3,-73.144,6.822,SANTANDER,LOS SANTOS,142,Revisado
1993-07-06,8:48:39,2.4,-76.951,4.484,CHOCO,SIPI,32,Revisado
1993-07-06,8:50:49,2.6,-79.723,2.244,NARINO,TUMACO,39.6,Revisado
1993-07-06,10:36:52,2.2,-76.302,4.405,VALLE DEL CAUCA,BOLIVAR,4.1,Revisado
1993-07-06,10:55:49,2.9,-73.1,6.853,SANTANDER,LOS SANTOS,151.1,Revisado
1993-07-06,13:32:35,3.6,-73.065,6.805,SANTANDER,LOS SANTOS,150.9,Revisado
1993-07-06,17:07:13,4.1,-73.112,6.827,SANTANDER,LOS SANTOS,153.3,Revisado
1993-07-06,17:18:45,3.2,-76.799,7.034,ANTIOQUIA,MURINDO,0.1,Revisado
1993-07-06,17:39:28,3.1,-73.045,6.873,SANTANDER,LOS SANTOS,145.6,Revisado
1993-07-06,17:54:38,3.6,-73.062,6.859,SANTANDER,LOS SANTOS,149.7,Revisado
1993-07-06,19:10:50,3.1,-75.986,1.838,HUILA,ACEVEDO,0.1,Revisado
1993-07-06,21:16:34,2.7,-73.032,6.844,SANTANDER,CEPITA,149.4,Revisado
1993-07-06,22:33:07,2.8,-73.076,6.79,SANTANDER,LOS SANTOS,142.7,Revisado
1993-07-07,1:27:50,2.1,-75.604,2.204,HUILA,GARZON,8,Revisado
1993-07-07,2:16:53,2.5,-76.705,6.905,ANTIOQUIA,MURINDO,0,Revisado
1993-07-07,5:13:32,2.9,-73.011,6.847,SANTANDER,CEPITA,153.2,Revisado
1993-07-07,5:45:38,2.5,-73.036,6.761,SANTANDER,CEPITA,143.9,Revisado
1993-07-07,10:49:18,2.8,-73.072,6.864,SANTANDER,LOS SANTOS,153.8,Revisado
1993-07-07,14:11:23,3.9,-73.028,6.878,SANTANDER,PIEDECUESTA,153.9,Revisado
1993-07-07,14:51:58,3.4,-73.03,6.829,SANTANDER,CEPITA,149.7,Revisado
1993-07-07,16:00:51,2.8,-76.52,5.133,CHOCO,TADO,60,Revisado
1993-07-07,18:34:15,2.9,-73.071,6.888,SANTANDER,PIEDECUESTA,155.5,Revisado
1993-07-07,22:28:29,2.3,-74.789,5.627,CALDAS,LA DORADA,4.1,Revisado
1993-07-08,1:51:08,2.1,-75.236,2.338,HUILA,ALGECIRAS,3.3,Revisado
1993-07-08,2:43:50,2.4,-77.367,6.743,ANTIOQUIA,VIGIA DEL FUERTE,146,Revisado
1993-07-08,3:16:07,3.3,-72.996,6.871,SANTANDER,CEPITA,153.5,Revisado
1993-07-08,5:20:50,2.9,-71.884,7.227,ARAUCA,SARAVENA,0,Revisado
1993-07-08,5:44:07,2.2,-73.241,5.281,BOYACA,ZETAQUIRA,0,Revisado
1993-07-08,6:18:35,3.1,-73.078,6.906,SANTANDER,PIEDECUESTA,150.4,Revisado
1993-07-08,7:56:22,2.5,-73.084,6.754,SANTANDER,LOS SANTOS,146.1,Revisado
1993-07-08,9:27:49,2.5,-73.095,6.857,SANTANDER,LOS SANTOS,146,Revisado
1993-07-08,10:35:22,2.8,-73.049,6.755,SANTANDER,LOS SANTOS,145.9,Revisado
1993-07-08,10:53:09,2.2,-76.122,1.845,HUILA,PITALITO,1.1,Revisado
1993-07-08,12:11:40,2.6,-74.115,6.119,SANTANDER,CIMITARRA,0.6,Revisado
1993-07-08,17:17:52,2.8,-73.051,6.764,SANTANDER,LOS SANTOS,147.4,Revisado
1993-07-08,18:42:33,3.7,-73.065,6.816,SANTANDER,LOS SANTOS,149.2,Revisado
1993-07-08,20:56:21,2.8,-72.997,6.68,SANTANDER,ARATOCA,137.8,Revisado
1993-07-08,22:56:40,4.4,-73.017,6.792,SANTANDER,CEPITA,158,Revisado
1993-07-09,3:45:30,2.5,-74.075,3.507,META,LEJANIAS,0,Revisado
1993-07-09,7:01:26,2.7,-73.064,6.755,SANTANDER,LOS SANTOS,144,Revisado
1993-07-09,11:01:39,2.3,-76.769,5.867,CHOCO,QUIBDO,32.1,Revisado
1993-07-09,12:57:32,3.9,-72.671,5.285,BOYACA,PAJARITO,4,Revisado
1993-07-09,15:29:34,2.8,-73.022,6.785,SANTANDER,CEPITA,156.4,Revisado
1993-07-09,21:42:23,2.6,-74.77,5.04,TOLIMA,ARMERO,12.8,Revisado
1993-07-09,22:03:40,3.8,-77.62,-1.018,PUTUMAYO,VALLE DEL GUAMUEZ,4,Revisado
1993-07-10,1:54:23,1.7,-75.069,2.672,HUILA,RIVERA,4,Revisado
1993-07-10,7:45:35,3.1,-75.194,4.053,TOLIMA,ORTEGA,0,Revisado
1993-07-10,9:26:14,2.5,-76.662,6.828,ANTIOQUIA,MURINDO,0,Revisado
1993-07-10,10:37:07,2.8,-73.095,6.815,SANTANDER,LOS SANTOS,144,Revisado
1993-07-10,15:44:03,3.6,-72.333,8.132,NORTE DE SANTANDER,CUCUTA,0,Revisado
1993-07-10,20:23:18,2.9,-73.042,6.769,SANTANDER,LOS SANTOS,144,Revisado
1993-07-10,22:50:12,3.1,-72.974,6.727,SANTANDER,CEPITA,148.6,Revisado
1993-07-11,0:14:57,2.2,-73.91,5.707,BOYACA,BRICENO,91.7,Revisado
1993-07-11,5:38:39,2.9,-76.723,6.83,ANTIOQUIA,MURINDO,0,Revisado
1993-07-11,6:45:32,2.6,-73.037,6.838,SANTANDER,CEPITA,145.4,Revisado
1993-07-11,7:38:42,1.9,-76.794,3.911,VALLE DEL CAUCA,DAGUA,32,Revisado
1993-07-11,8:32:03,2.2,-73.762,5.952,SANTANDER,GUAVATA,115.3,Revisado
1993-07-11,10:21:15,2.3,-72.949,6.891,SANTANDER,GUACA,126,Revisado
1993-07-11,10:21:15,2.2,-73.112,6.955,SANTANDER,PIEDECUESTA,143.8,Revisado
1993-07-11,10:59:08,2.3,-76.694,6.972,ANTIOQUIA,MURINDO,0,Revisado
1993-07-11,10:59:23,2.9,-79.16,0.735,NARINO,TUMACO,0,Revisado
1993-07-11,12:39:43,3.8,-72.992,6.775,SANTANDER,CEPITA,152.2,Revisado
1993-07-11,13:14:41,2.5,-73.058,6.771,SANTANDER,LOS SANTOS,148.2,Revisado
1993-07-11,13:53:58,3.2,-73.045,6.753,SANTANDER,ARATOCA,149.7,Revisado
1993-07-11,21:24:27,2.5,-75.661,2.263,HUILA,GARZON,8,Revisado
1993-07-11,23:41:46,2.9,-73.096,6.812,SANTANDER,LOS SANTOS,142.5,Revisado
1993-07-12,1:13:10,3,-73.751,5.944,SANTANDER,GUAVATA,122,Revisado
1993-07-12,2:07:28,3.1,-73.058,6.789,SANTANDER,LOS SANTOS,147.2,Revisado
1993-07-12,3:06:57,2.4,-75.62,2.037,HUILA,GUADALUPE,2,Revisado
1993-07-12,6:58:57,2,-74.13,5.339,CUNDINAMARCA,SAN CAYETANO,125.4,Revisado
1993-07-12,8:07:01,2.4,-73.16,6.841,SANTANDER,LOS SANTOS,144.4,Revisado
1993-07-12,8:35:28,2.6,-73.1,6.787,SANTANDER,LOS SANTOS,141.8,Revisado
1993-07-12,11:25:14,3.9,-73.112,6.808,SANTANDER,LOS SANTOS,144.8,Revisado
1993-07-12,11:44:21,3.8,-73.037,6.794,SANTANDER,CEPITA,150.4,Revisado
1993-07-12,16:03:37,2.7,-73.06,6.849,SANTANDER,LOS SANTOS,146.5,Revisado
1993-07-12,20:43:23,2.9,-73.033,6.777,SANTANDER,CEPITA,148.1,Revisado
1993-07-12,22:03:36,3.2,-71.688,7.215,ARAUCA,SARAVENA,0,Revisado
1993-07-13,5:17:40,2.8,-76.706,6.991,ANTIOQUIA,MURINDO,0,Revisado
1993-07-13,12:14:57,4.5,-73.074,6.87,SANTANDER,LOS SANTOS,156,Revisado
1993-07-13,15:53:41,3.3,-73.067,6.838,SANTANDER,LOS SANTOS,151.4,Revisado
1993-07-13,18:55:40,3.3,-73.07,6.793,SANTANDER,LOS SANTOS,145.5,Revisado
1993-07-13,19:56:07,2.8,-76.793,7.617,ANTIOQUIA,CHIGORODO,3.8,Revisado
1993-07-13,20:09:23,3.7,-73.133,6.82,SANTANDER,LOS SANTOS,147,Revisado
1993-07-14,0:06:13,2.7,-73.096,6.844,SANTANDER,LOS SANTOS,149.1,Revisado
1993-07-14,0:50:51,3,-73.193,6.954,SANTANDER,BETULIA,154,Revisado
1993-07-14,1:46:19,2.1,-76.545,3.223,VALLE DEL CAUCA,JAMUNDI,24.4,Revisado
1993-07-14,3:42:21,2.6,-76.738,7.009,ANTIOQUIA,MURINDO,0,Revisado
1993-07-14,4:29:35,3,-73.049,6.748,SANTANDER,ARATOCA,148.2,Revisado
1993-07-14,6:26:58,2.6,-76.027,6.984,ANTIOQUIA,PEQUE,11.4,Revisado
1993-07-14,14:58:26,2.8,-76.665,7.075,ANTIOQUIA,MURINDO,0,Revisado
1993-07-14,14:58:46,3,-72.904,6.835,SANTANDER,SAN ANDRES,152,Revisado
1993-07-14,15:11:29,3.6,-73.044,6.86,SANTANDER,LOS SANTOS,154.6,Revisado
1993-07-14,18:07:07,2.9,-76.563,6.979,ANTIOQUIA,MURINDO,0,Revisado
1993-07-14,22:31:00,3.1,-73.07,6.862,SANTANDER,LOS SANTOS,146.7,Revisado
1993-07-14,23:00:01,4.3,-79.914,2.423,NARINO,TUMACO,40.1,Revisado
1993-07-15,1:39:02,2.8,-73.055,6.826,SANTANDER,LOS SANTOS,148.7,Revisado
1993-07-15,9:49:02,2.9,-72.997,6.839,SANTANDER,CEPITA,148.2,Revisado
1993-07-15,10:43:02,2.9,-73.009,6.774,SANTANDER,CEPITA,147.7,Revisado
1993-07-15,11:28:06,2.9,-76.567,7.316,ANTIOQUIA,MUTATA,0,Revisado
1993-07-15,12:18:48,3.3,-73.255,8.313,NORTE DE SANTANDER,SAN CALIXTO,127.8,Revisado
1993-07-15,13:36:20,3.5,-73.067,6.756,SANTANDER,LOS SANTOS,146.3,Revisado
1993-07-15,14:39:51,2.2,-75.579,2.268,HUILA,GARZON,8,Revisado
1993-07-15,17:45:52,2.3,-75.889,4.528,VALLE DEL CAUCA,OBANDO,156.6,Revisado
1993-07-15,20:56:12,2.8,-72.971,6.692,SANTANDER,ARATOCA,142.7,Revisado
1993-07-15,22:08:50,2.9,-76.677,6.82,ANTIOQUIA,MURINDO,0.1,Revisado
1993-07-15,23:23:21,2.9,-73.018,6.792,SANTANDER,CEPITA,148.4,Revisado
1993-07-15,23:52:20,2.9,-73.069,6.828,SANTANDER,LOS SANTOS,145.5,Revisado
1993-07-16,6:38:36,1.8,-76.373,4.681,VALLE DEL CAUCA,EL CAIRO,92.2,Revisado
1993-07-16,8:30:02,2.2,-76.772,6.568,ANTIOQUIA,VIGIA DEL FUERTE,0,Revisado
1993-07-16,9:44:50,2.3,-73.06,6.764,SANTANDER,LOS SANTOS,144.7,Revisado
1993-07-16,9:59:55,2.8,-73.025,6.831,SANTANDER,CEPITA,152.4,Revisado
1993-07-16,10:46:46,2.6,-76.272,4.611,VALLE DEL CAUCA,VERSALLES,90.6,Revisado
1993-07-16,11:48:51,2.3,-73.674,5.759,BOYACA,SANTA SOFIA,126,Revisado
1993-07-16,12:36:39,2.5,-77.026,7.121,ANTIOQUIA,MURINDO,5.7,Revisado
1993-07-16,12:57:53,3.3,-73.049,6.765,SANTANDER,LOS SANTOS,145.6,Revisado
1993-07-16,15:47:29,2.8,-73.028,6.719,SANTANDER,ARATOCA,139.9,Revisado
1993-07-16,22:59:18,1.9,-74.842,5.025,TOLIMA,ARMERO,1.3,Revisado
1993-07-16,23:18:46,2.7,-73.129,6.746,SANTANDER,JORDAN,103.8,Revisado
1993-07-16,23:58:43,3.3,-73.005,6.816,SANTANDER,CEPITA,154.7,Revisado
1993-07-17,1:36:39,2.6,-76.987,7.124,ANTIOQUIA,MURINDO,4.1,Revisado
1993-07-17,7:03:24,2.1,-74.008,5.668,BOYACA,PAUNA,157.9,Revisado
1993-07-17,9:16:02,3.5,-73.119,6.727,SANTANDER,JORDAN,162.6,Revisado
1993-07-17,10:37:24,2.7,-73.002,6.725,SANTANDER,ARATOCA,152,Revisado
1993-07-17,10:48:41,2.3,-74.366,5.965,BOYACA,PUERTO BOYACA,93.5,Revisado
1993-07-17,14:02:21,1.7,-75.525,2.1,HUILA,GARZON,12.9,Revisado
1993-07-17,17:55:00,3.9,-73.087,6.722,SANTANDER,JORDAN,174,Revisado
1993-07-17,18:11:59,4,-73.029,6.729,SANTANDER,ARATOCA,168,Revisado
1993-07-17,18:37:14,2.7,-73.129,6.814,SANTANDER,LOS SANTOS,166,Revisado
1993-07-17,21:34:47,2.5,-73.105,6.781,SANTANDER,LOS SANTOS,146,Revisado
1993-07-18,0:44:57,3.4,-73.034,6.78,SANTANDER,CEPITA,148.4,Revisado
1993-07-18,0:55:58,3,-73.042,6.887,SANTANDER,PIEDECUESTA,154.4,Revisado
1993-07-18,5:09:04,2.2,-76.797,4.301,CHOCO,SIPI,34.2,Revisado
1993-07-18,9:00:37,3.2,-76.688,7.018,ANTIOQUIA,MURINDO,0,Revisado
1993-07-18,9:51:13,2.7,-76.694,7.157,ANTIOQUIA,MURINDO,0,Revisado
1993-07-18,13:22:54,2.5,-73.531,6.628,SANTANDER,EL CARMEN,108.3,Revisado
1993-07-18,14:53:59,4,-72.993,6.838,SANTANDER,CEPITA,158.1,Revisado
1993-07-18,15:18:12,2.7,-73.012,6.734,SANTANDER,ARATOCA,147,Revisado
1993-07-18,16:48:54,3.7,-73.045,6.797,SANTANDER,LOS SANTOS,143.5,Revisado
1993-07-18,17:31:02,3.6,-72.948,6.828,SANTANDER,CEPITA,157,Revisado
1993-07-18,17:59:45,3,-76.882,5.126,CHOCO,ISTMINA,31.9,Revisado
1993-07-18,22:19:34,2.7,-76.388,3.919,VALLE DEL CAUCA,YOTOCO,112.9,Revisado
1993-07-19,0:58:42,2.4,-73.768,3.992,META,ACACIAS,21.2,Revisado
1993-07-19,2:09:48,3.3,-76.943,6.783,ANTIOQUIA,VIGIA DEL FUERTE,0,Revisado
1993-07-19,2:23:56,2.5,-73.041,6.891,SANTANDER,PIEDECUESTA,152.8,Revisado
1993-07-19,4:27:35,2.7,-73.052,6.782,SANTANDER,LOS SANTOS,148.8,Revisado
1993-07-19,7:10:07,3,-72.977,6.794,SANTANDER,CEPITA,152,Revisado
1993-07-19,7:29:15,1.9,-73.411,5.691,BOYACA,ARCABUCO,0.1,Revisado
1993-07-19,7:39:22,3.3,-72.971,6.803,SANTANDER,CEPITA,156.4,Revisado
1993-07-19,7:56:05,2.7,-73.081,6.796,SANTANDER,LOS SANTOS,146.7,Revisado
1993-07-19,9:20:25,2.2,-73.767,5.983,SANTANDER,GUAVATA,121.2,Revisado
1993-07-19,12:16:30,2.7,-73.073,6.799,SANTANDER,LOS SANTOS,139,Revisado
1993-07-19,17:06:04,1.8,-77.247,1.675,NARINO,TAMINANGO,32,Revisado
1993-07-19,21:07:53,2.1,-76.705,6.049,CHOCO,QUIBDO,0,Revisado
1993-07-20,15:19:53,3,-73.019,6.835,SANTANDER,CEPITA,152.8,Revisado
1993-07-20,17:54:44,3.3,-72.977,6.783,SANTANDER,CEPITA,144.3,Revisado
1993-07-20,19:06:34,3.4,-73.082,6.863,SANTANDER,LOS SANTOS,141.8,Revisado
1993-07-21,0:20:37,3.6,-77.061,4.427,CHOCO,MEDIO SAN JUAN,40.1,Revisado
1993-07-21,3:21:03,2.6,-73.007,6.709,SANTANDER,ARATOCA,146.3,Revisado
1993-07-21,3:25:22,2.8,-73.007,6.791,SANTANDER,CEPITA,148.7,Revisado
1993-07-21,5:08:27,2.3,-77.798,4.927,CHOCO,BAJO BAUDO,33.6,Revisado
1993-07-21,5:16:58,2.2,-74.167,3.68,META,LEJANIAS,0,Revisado
1993-07-21,5:26:58,2.8,-73.066,6.794,SANTANDER,LOS SANTOS,146.3,Revisado
1993-07-21,14:03:49,3.3,-76.969,7.597,CHOCO,RIOSUCIO,9.1,Revisado
1993-07-21,15:42:24,3.2,-76.941,6.899,ANTIOQUIA,MURINDO,0,Revisado
1993-07-21,23:58:14,3.2,-73.116,6.908,SANTANDER,PIEDECUESTA,150,Revisado
1993-07-21,23:58:14,3.3,-73.109,6.933,SANTANDER,PIEDECUESTA,151,Revisado
1993-07-22,4:06:54,2.1,-74.766,5.044,TOLIMA,HONDA,4.1,Revisado
1993-07-22,4:57:06,6.6,-70.864,6.531,ARAUCA,PUERTO RONDON,18,Revisado
1993-07-22,5:55:36,3.7,-79.85,2.427,NARINO,TUMACO,40.1,Revisado
1993-07-22,5:58:40,3.6,-71.199,6.91,ARAUCA,ARAUQUITA,172,Revisado
1993-07-22,6:03:50,4.9,-70.663,6.69,ARAUCA,ARAUCA,30,Revisado
1993-07-22,9:58:12,3.6,-73.07,6.788,SANTANDER,LOS SANTOS,149.4,Revisado
